MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,log_SalePrice,pt_SalePrice,AgebySale,GarageAge,RemodAge,bin_BsmtFullBath,bin_BsmtHalfBath,bin_HalfBath,bin_FullBath,bin_KitchenAbvGr,bin_BedroomAbvGr,bin_TotRmsAbvGrd,bin_Fireplaces,bin_GarageCars,TotalBath,bin_TotalBath,log_LotFrontage,log_LotArea,log_MasVnrArea,log_BsmtFinSF2,log_1stFlrSF,log_GrLivArea,log_WoodDeckSF,log_OpenPorchSF,log_ScreenPorch,log_PoolArea,log_MiscVal,has_MasVnr,has_2ndFlr,has_LowQualFin,has_WoodDeck,has_OpenPorch,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_Pool,has_Bsmt,has_Garage,ind_BsmtFinSF1,ind_BsmtFinSF2,ind_MiscVal,TotalLivArea,TotalFlrSF,TotalPorchSF,log_TotalLivArea,log_TotalFlrSF,log_TotalPorchSF,ord_LotShape,ord_LandSlope,ord_ExterQual,ord_ExterCond,ord_BsmtQual,ord_BsmtCond,ord_BsmtExposure,ord_BsmtFinType1,ord_BsmtFinType2,ord_HeatingQC,ord_Electrical,ord_KitchenQual,ord_Functional,ord_FireplaceQu,ord_GarageFinish,ord_GarageQual,ord_GarageCond,ord_PavedDrive,ord_PoolQC,ord_Fence,bin_LotShape,bin_LandSlope,bin_ExterCond,bin_BsmtCond,bin_HeatingQC,bin_Electrical,bin_Functional,bin_GarageQual,bin_GarageCond,bin_PoolQC,bin_Fence,bin_OverallQual,bin_OverallCond,ordbin_LotShape,ordbin_LandSlope,ordbin_ExterCond,ordbin_BsmtCond,ordbin_HeatingQC,ordbin_Electrical,ordbin_Functional,ordbin_GarageQual,ordbin_GarageCond,ordbin_PoolQC,ordbin_Fence,bin_MSSubClass,bin_Neighborhood,bin_Condition1,bin_Condition2,bin_HouseStyle,bin_RoofStyle,bin_RoofMatl,bin_Exterior1st,bin_Exterior2nd,bin_Foundation,bin_Heating,bin_GarageType,bin_MiscFeature,bin_SaleType,bin_SaleCondition
50,RL,70.0,8737,Pave,No alley access,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,300,Unf,0,765,1065,GasA,Ex,Y,FuseA,915,720,0,1635,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1950.0,Unf,2,440,TA,TA,Y,0,38,0,144,0,0,No Pool,No Fence,None,0,5,2007,WD,Normal,210000,12.254862809699606,9.492149204459908,84,57.0,57,0,0,1,0,0,1,2,1,2,1.5,1,4.2626798770413155,9.075436609511382,0.0,0.0,6.82001636467413,7.400009517162692,0.0,3.6635616461296463,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1935,2700,182,7.568379267836522,7.901377353792616,5.209486152841421,IR1,Gtl,TA,TA,Gd,TA,No,Rec,Unf,Ex,FuseA,TA,Typ,Gd,Unf,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,FuseA,Typ,TA,TA,No Pool,No Fence,3,4,IR1,Gtl,TA,TA,Ex,FuseA,Typ,TA,TA,No Pool,No Fence,50,BrkSide,Norm,Norm,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,BrkTil,GasA,Detchd,None,WD,Normal
85,RL,54.0,7244,Pave,No alley access,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619,Unf,0,149,768,GasA,Ex,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1987.0,Unf,2,624,TA,TA,Y,104,0,0,0,0,0,No Pool,No Fence,None,0,4,2007,WD,Normal,129500,11.771436160121729,9.205925330857102,37,20.0,37,1,0,0,0,0,0,1,0,2,2.0,2,4.007333185232471,8.888066854754783,0.0,0.0,6.645090969505644,6.645090969505644,4.653960350157523,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1387,1536,0,7.23561914106675,7.337587743538596,0.0,Reg,Gtl,TA,Gd,Gd,TA,Av,ALQ,Unf,Ex,SBrkr,TA,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,GdEx,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,2,4,Reg,Gtl,GdEx,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,85,Mitchel,Norm,Norm,SFoyer,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,Detchd,None,WD,Normal
20,RM,49.0,8235,Pave,No alley access,IR1,HLS,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,180,Rec,645,0,825,GasA,TA,Y,SBrkr,825,0,0,825,1,0,1,0,2,1,TA,4,Typ,0,No Fireplace,Detchd,1963.0,RFn,2,720,TA,TA,Y,140,50,0,0,0,0,No Pool,MnPrv,None,0,6,2008,WD,Normal,125000,11.736069016284437,9.184747492908722,53,45.0,13,1,0,0,0,0,0,0,0,2,2.0,2,3.912023005428146,9.01627006814768,0.0,6.470799503782602,6.716594773520978,6.716594773520978,4.948759890378168,3.9318256327243257,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1650,1650,50,7.409136443920128,7.409136443920128,3.9318256327243257,IR1,Gtl,TA,Gd,TA,TA,No,LwQ,Rec,TA,SBrkr,TA,Typ,No Fireplace,RFn,TA,TA,Y,No Pool,MnPrv,IR1,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnPrv,2,4,IR1,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnPrv,20,OldTown,Feedr,other,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,Detchd,None,WD,Normal
60,FV,75.0,9375,Pave,No alley access,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,912,912,GasA,Ex,Y,SBrkr,912,1182,0,2094,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,615,TA,TA,Y,182,182,0,0,0,0,No Pool,No Fence,None,0,11,2009,WD,Normal,263000,12.479909311159902,9.623348001879284,6,6.0,5,0,0,1,1,0,2,4,1,2,2.5,3,4.330733340286331,9.145908511816794,0.0,0.0,6.816735880594968,7.647308832356238,5.209486152841421,5.209486152841421,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2094,3006,182,7.647308832356238,8.008698182988528,5.209486152841421,Reg,Gtl,Gd,TA,Gd,TA,No,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,Fin,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,Somerst,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,BuiltIn,None,WD,Normal
120,RL,53.0,4043,Pave,No alley access,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,559,Unf,0,510,1069,GasA,TA,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,TA,4,Typ,0,No Fireplace,Attchd,1977.0,RFn,2,440,TA,TA,Y,0,55,0,0,200,0,No Pool,No Fence,None,0,10,2008,COD,Abnorml,140000,11.84939770159144,9.252493451623085,31,31.0,31,0,0,0,1,0,0,0,0,2,2.0,2,3.9889840465642745,8.304989580140361,0.0,0.0,6.975413927455952,6.975413927455952,0.0,4.02535169073515,5.303304908059076,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1628,2138,255,7.395721608602045,7.668093709082406,5.545177444479562,Reg,Gtl,TA,TA,Gd,TA,No,ALQ,Unf,TA,SBrkr,TA,Typ,No Fireplace,RFn,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,3,3,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,120,other,Norm,Norm,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,Attchd,None,COD,Abnorml
20,RM,50.0,6000,Pave,No alley access,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,308,Unf,0,620,928,GasA,Gd,Y,FuseA,928,0,0,928,0,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,1957.0,Fin,1,288,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2008,WD,Normal,112500,11.630708500626612,9.121463644765134,51,51.0,51,0,0,0,0,0,1,1,0,1,1.0,0,3.9318256327243257,8.699681400989514,0.0,0.0,6.834108738813838,6.834108738813838,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1236,1856,0,7.1204443723924875,7.526717561352706,0.0,Reg,Gtl,TA,TA,TA,TA,No,Rec,Unf,Gd,FuseA,TA,Typ,No Fireplace,Fin,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Gd,FuseA,Typ,TA,TA,No Pool,No Fence,2,3,Reg,Gtl,TA,TA,Gd,FuseA,Typ,TA,TA,No Pool,No Fence,20,OldTown,Norm,Norm,1Story,Hip,CompShg,BrkFace,BrkFace,CBlock,GasA,Attchd,None,WD,Normal
20,RL,87.0,11146,Pave,No alley access,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1709,1709,GasA,Ex,Y,SBrkr,1717,0,0,1717,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,908,TA,TA,Y,169,39,0,0,0,0,No Pool,No Fence,None,0,7,2009,WD,Normal,255500,12.450977688625896,9.60655335737336,3,3.0,3,0,0,0,1,0,1,3,1,3,2.0,2,4.477336814478207,9.318925682389624,5.5254529391317835,0.0,7.4489161025442,7.4489161025442,5.135798437050262,3.6888794541139363,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1717,3426,39,7.4489161025442,8.139440521874608,3.6888794541139363,IR1,Gtl,Gd,TA,Ex,TA,Av,Unf,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,5,2,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,20,NridgHt,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
20,RL,67.0,8777,Pave,No alley access,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,GasA,Ex,Y,SBrkr,1126,0,0,1126,0,0,2,0,2,1,Gd,5,Typ,0,No Fireplace,Detchd,2002.0,Fin,2,520,TA,TA,N,0,96,0,0,0,0,No Pool,MnPrv,None,0,5,2009,WD,Normal,108000,11.589886506106357,9.096865997932223,60,7.0,6,0,0,0,1,0,0,1,0,2,2.0,2,4.219507705176107,9.080003870248179,0.0,0.0,7.027314514039777,7.027314514039777,0.0,4.574710978503383,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1126,1126,96,7.027314514039777,7.027314514039777,4.574710978503383,Reg,Gtl,TA,TA,No Basement,No Basement,No Basement,No Basement,No Basement,Ex,SBrkr,Gd,Typ,No Fireplace,Fin,TA,TA,N,No Pool,MnPrv,Reg,Gtl,TA,NoPo,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,1,2,Reg,Gtl,TA,NoPo,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,20,Edwards,Feedr,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,Detchd,None,WD,Normal
60,RL,85.0,10625,Pave,No alley access,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,No,GLQ,866,Unf,0,132,998,GasA,Ex,Y,SBrkr,1006,1040,0,2046,1,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,RFn,3,871,TA,TA,Y,320,62,0,0,0,0,No Pool,No Fence,None,0,8,2008,WD,Normal,284000,12.556729517143344,9.667838968610827,5,5.0,4,1,0,1,1,0,1,4,1,3,3.5,5,4.454347296253507,9.271059107010888,5.680172609017068,0.0,6.914730892718563,7.624130585661289,5.771441123130016,4.143134726391533,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,2912,3044,62,7.976938756959434,8.021256180143997,4.143134726391533,Reg,Gtl,Gd,TA,Gd,TA,No,GLQ,Unf,Ex,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,NridgHt,Norm,Norm,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,BuiltIn,None,WD,Normal
45,RM,58.0,6380,Pave,No alley access,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,993,993,GasA,TA,Y,FuseA,1048,0,0,1048,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1922.0,Unf,1,280,TA,TA,Y,0,0,116,0,0,0,No Pool,No Fence,None,0,8,2006,WD,Normal,113000,11.635143097694478,9.12413311309394,84,84.0,56,0,0,0,0,0,0,1,1,1,1.0,0,4.07753744390572,8.761080103868347,0.0,0.0,6.955592608396297,6.955592608396297,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1048,2041,116,6.955592608396297,7.621684998724611,4.762173934797756,Reg,Gtl,TA,TA,TA,Fa,No,Unf,Unf,TA,FuseA,TA,Typ,Gd,Unf,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,Fa,TA,FuseA,Typ,TA,TA,No Pool,No Fence,2,3,Reg,Gtl,TA,Fa,TA,FuseA,Typ,TA,TA,No Pool,No Fence,other,BrkSide,Norm,Norm,other,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,Detchd,None,WD,Normal
20,RL,69.0,14850,Pave,No alley access,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895,Unf,0,197,1092,GasA,TA,Y,FuseA,1092,0,0,1092,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1957.0,Fin,1,299,TA,TA,Y,268,0,0,0,122,0,No Pool,MnWw,None,0,5,2006,WD,Normal,141000,11.856515169360305,9.256736985582128,49,49.0,49,1,0,0,0,0,0,2,1,1,2.0,2,4.248495242049359,9.605822482030945,0.0,0.0,6.996681488176539,6.996681488176539,5.594711379601839,0.0,4.812184355372417,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1987,2184,122,7.59488438721652,7.68937110752969,4.812184355372417,IR1,Gtl,TA,TA,TA,TA,No,Rec,Unf,TA,FuseA,TA,Typ,TA,Fin,TA,TA,Y,No Pool,MnWw,IR1,Gtl,TA,TA,TA,FuseA,Typ,TA,TA,No Pool,MnGdWo,2,2,IR1,Gtl,TA,TA,TA,FuseA,Typ,TA,TA,No Pool,MnGdWo,20,NAmes,Norm,Norm,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,Attchd,None,WD,Normal
50,C (all),60.0,11040,Pave,No alley access,Reg,Low,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,637,Unf,0,0,637,GasA,Gd,Y,SBrkr,897,439,0,1336,0,0,1,1,3,1,TA,7,Typ,0,No Fireplace,CarPort,1994.0,Unf,1,570,TA,TA,Y,0,47,120,0,0,0,No Pool,No Fence,None,0,9,2006,COD,Normal,108000,11.589886506106357,9.096865997932223,86,12.0,56,0,0,1,0,0,1,3,0,1,1.5,1,4.110873864173311,9.309370895439137,0.0,0.0,6.8001700683022,7.198183577101943,0.0,3.871201010907891,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1973,1973,167,7.587817219993427,7.587817219993427,5.123963979403259,Reg,Mod,TA,TA,TA,TA,No,Rec,Unf,Gd,SBrkr,TA,Typ,No Fireplace,Unf,TA,TA,Y,No Pool,No Fence,Reg,MoSe,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,1,3,Reg,MoSe,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,50,IDOTRR,Norm,Norm,1.5Fin,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,other,None,COD,Normal
60,RL,57.0,21872,Pave,No alley access,IR2,HLS,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,604,Unf,0,125,729,GasA,Ex,Y,SBrkr,729,717,0,1446,0,1,2,1,3,1,TA,6,Typ,1,TA,Attchd,1996.0,Unf,2,406,TA,TA,Y,264,22,0,0,0,0,No Pool,No Fence,None,0,8,2008,WD,Normal,175000,12.072541252905651,9.384909881917935,12,12.0,11,0,1,1,1,0,1,2,1,2,3.0,4,4.060443010546419,9.99300827847454,0.0,0.0,6.593044534142437,7.277247726631484,5.579729825986222,3.1354942159291497,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,2050,2175,22,7.62608275807238,7.685243607975833,3.1354942159291497,IR2,Gtl,TA,TA,Gd,TA,Gd,GLQ,Unf,Ex,SBrkr,TA,Typ,TA,Unf,TA,TA,Y,No Pool,No Fence,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,60,Gilbert,Norm,Norm,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,Attchd,None,WD,Normal
120,RL,43.0,3196,Pave,No alley access,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1374,1374,GasA,Ex,Y,SBrkr,1557,0,0,1557,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2,420,TA,TA,Y,143,20,0,0,0,0,No Pool,No Fence,None,0,10,2006,WD,Normal,234000,12.363076394339839,9.55539691606386,3,3.0,2,0,0,0,1,0,0,3,1,2,2.0,2,3.784189633918261,8.069968149059841,2.9444389791664403,0.0,7.351158226430694,7.351158226430694,4.969813299576001,3.044522437723423,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1557,2931,20,7.351158226430694,7.983440063006542,3.044522437723423,Reg,Gtl,Gd,TA,Gd,TA,Gd,Unf,Unf,Ex,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,4,2,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,120,Blmngtn,Norm,Norm,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,Attchd,None,WD,Normal
20,RL,71.0,11341,Pave,No alley access,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,No,ALQ,1302,Unf,0,90,1392,GasA,TA,Y,SBrkr,1392,0,0,1392,1,0,1,1,3,1,TA,5,Mod,1,Gd,Detchd,1957.0,Unf,2,528,TA,TA,Y,0,0,0,0,95,0,No Pool,No Fence,None,0,5,2010,WD,Normal,121500,11.70766954176274,9.167718226347942,53,53.0,14,1,0,1,0,0,1,1,1,2,2.5,3,4.276666119016055,9.336267928573973,5.198497031265826,0.0,7.239214973779806,7.239214973779806,0.0,0.0,4.564348191467836,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2694,2784,95,7.899153483343097,7.932003152361385,4.564348191467836,IR1,Gtl,TA,TA,Gd,TA,No,ALQ,Unf,TA,SBrkr,TA,Mod,Gd,Unf,TA,TA,Y,No Pool,No Fence,IR1,Gtl,TA,TA,TA,SBrkr,SeMa12Mo,TA,TA,No Pool,No Fence,2,3,IR1,Gtl,TA,TA,TA,SBrkr,SeMa12Mo,TA,TA,No Pool,No Fence,20,Sawyer,Norm,Norm,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,Detchd,None,WD,Normal
20,RL,77.0,10010,Pave,No alley access,Reg,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1071,LwQ,123,195,1389,GasA,Gd,Y,SBrkr,1389,0,0,1389,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2,418,TA,TA,Y,240,38,0,0,0,0,No Pool,No Fence,None,0,4,2006,WD,Normal,170000,12.043553716032399,9.367781041461313,32,31.0,31,1,0,0,0,0,0,2,1,2,2.0,2,4.356708826689592,9.211439767419483,0.0,4.820281565605037,7.237059026124737,7.237059026124737,5.484796933490655,3.6635616461296463,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,2583,2778,38,7.857093864902493,7.929846429742503,3.6635616461296463,Reg,Mod,TA,TA,Gd,TA,Av,ALQ,LwQ,Gd,SBrkr,TA,Typ,TA,RFn,TA,TA,Y,No Pool,No Fence,Reg,MoSe,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,2,2,Reg,MoSe,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,20,Mitchel,Norm,Norm,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,Attchd,None,WD,Normal
30,RL,63.0,13907,Pave,No alley access,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,290,Unf,0,706,996,GasA,Ex,Y,SBrkr,996,0,0,996,1,0,1,0,3,1,TA,6,Typ,1,Gd,No Garage,,No Garage,0,0,No Garage,No Garage,Y,144,0,0,0,0,0,No Pool,No Fence,None,0,7,2008,WD,Normal,108000,11.589886506106357,9.096865997932223,68,68.0,39,1,0,0,0,0,1,2,1,0,2.0,2,4.1588830833596715,9.540219493127752,0.0,0.0,6.904750769961838,6.904750769961838,4.976733742420574,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1286,1992,0,7.160069207596127,7.597396320212795,0.0,Reg,Gtl,TA,TA,TA,TA,No,BLQ,Unf,Ex,SBrkr,TA,Typ,Gd,No Garage,No Garage,No Garage,Y,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,2,3,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,No Garage,No Garage,No Pool,No Fence,30,Edwards,Norm,Norm,1Story,Gable,CompShg,WdShing,Wd Shng,CBlock,GasA,No Garage,None,WD,Normal
50,RL,66.0,21780,Pave,No alley access,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,1163,1163,GasA,Ex,Y,SBrkr,1163,511,0,1674,0,0,2,0,4,1,TA,8,Typ,1,Gd,Detchd,1955.0,Fin,2,396,TA,TA,N,72,36,0,0,144,0,No Pool,No Fence,None,0,7,2008,WD,Normal,185000,12.128111104060462,9.41768580681947,90,53.0,58,0,0,0,1,0,2,4,1,2,2.0,2,4.204692619390966,9.988793309115229,0.0,0.0,7.059617628291383,7.423568444259167,4.290459441148391,3.6109179126442243,4.976733742420574,0.0,0.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1674,2837,180,7.423568444259167,7.950854857719988,5.198497031265826,Reg,Gtl,TA,TA,Gd,TA,Mn,Unf,Unf,Ex,SBrkr,TA,Typ,Gd,Fin,TA,TA,N,No Pool,No Fence,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,3,4,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,50,Edwards,Norm,Norm,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,Detchd,None,WD,Normal
