bin_MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,bin_Neighborhood,bin_Condition1,bin_Condition2,BldgType,bin_HouseStyle,bin_RoofStyle,bin_RoofMatl,bin_Exterior1st,bin_Exterior2nd,MasVnrType,bin_Foundation,bin_Heating,CentralAir,bin_GarageType,bin_MiscFeature,bin_SaleType,bin_SaleCondition,has_MasVnr,has_2ndFlr,has_LowQualFin,has_WoodDeck,has_OpenPorch,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_Pool,has_Bsmt,has_Garage,ind_BsmtFinSF1,ind_BsmtFinSF2,ind_MiscVal,ordbin_LotShape,ordbin_LandSlope,ordbin_ExterCond,ordbin_BsmtCond,ordbin_HeatingQC,ordbin_Electrical,ordbin_Functional,ordbin_GarageQual,ordbin_GarageCond,ordbin_PoolQC,ordbin_Fence,ord_ExterQual,ord_BsmtQual,ord_BsmtExposure,ord_BsmtFinType1,ord_BsmtFinType2,ord_KitchenQual,ord_FireplaceQu,ord_GarageFinish,ord_PavedDrive,bin_OverallQual,bin_OverallCond,bin_BsmtFullBath,bin_BsmtHalfBath,bin_FullBath,bin_HalfBath,bin_BedroomAbvGr,bin_KitchenAbvGr,bin_TotRmsAbvGrd,bin_Fireplaces,bin_GarageCars,bin_TotalBath,AgebySale,GarageAge,RemodAge,log_LotFrontage,log_LotArea,log_MasVnrArea,BsmtFinSF1,log_BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,log_1stFlrSF,2ndFlrSF,LowQualFinSF,log_GrLivArea,GarageArea,log_WoodDeckSF,log_OpenPorchSF,EnclosedPorch,3SsnPorch,log_ScreenPorch,log_PoolArea,log_MiscVal,log_TotalLivArea,log_TotalFlrSF,log_TotalPorchSF,SalePrice,log_SalePrice
75,RL,Pave,Pave,Bnk,Inside,BrkSide,PosN,Norm,1Fam,other,Gable,CompShg,Wd Sdng,Wd Shng,None,BrkTil,GasA,N,Detchd,None,WD,Normal,0,1,0,0,1,1,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Gd,FuseA,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,Gd,No Fireplace,Unf,Y,3,3,0,0,1,0,2,0,5,0,2,2,93,79.0,15,3.970291913552122,9.383368881858544,0.0,0,0.0,844,844,7.27655640271871,689,0,7.666221925662725,441,0.0,4.110873864173311,268,0,0.0,0.0,0.0,7.666221925662725,7.999342952713282,5.796057750765372,214500,12.27606501735021
70,RM,Pave,No alley access,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,PConc,GasA,N,Detchd,None,WD,Normal,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,PoFa,PoFa,No Pool,MnGdWo,TA,TA,Mn,Unf,Unf,TA,No Fireplace,Unf,N,2,2,0,0,0,0,1,0,2,0,1,0,89,89.0,59,4.110873864173311,8.764521909518802,0.0,0,0.0,596,596,6.391917113392602,596,0,7.084226422097916,189,0.0,0.0,137,0,0.0,0.0,0.0,7.084226422097916,7.489412083508719,4.927253685157205,78000,11.26446410567173
90,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,None,WD,Normal,1,0,0,1,0,0,0,0,0,1,1,1,1,0,IR1,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,GLQ,Rec,TA,No Fireplace,Unf,Y,2,1,0,1,1,0,2,1,5,0,1,3,43,5.0,43,4.30406509320417,9.270964993792617,4.442651256490317,40,5.579729825986222,1424,1728,7.455298485683291,0,0,7.455298485683291,352,5.049856007249537,0.0,0,0,0.0,0.0,0.0,7.617267813628347,8.148156439921625,0.0,119000,11.686878772093667
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,PoFa,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,No Fireplace,RFn,Y,2,3,1,0,0,0,1,0,2,0,1,2,49,49.0,15,4.2626798770413155,9.009080614161977,0.0,846,0.0,210,1056,6.963189985870238,0,0,6.963189985870238,308,0.0,0.0,0,0,0.0,0.0,0.0,7.551186867296149,7.655864017616056,0.0,139000,11.842229212112828
20,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,0,0,0,0,1,1,1,1,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,GLQ,No Basement,Gd,Gd,RFn,Y,5,2,1,0,1,0,1,0,3,1,3,4,6,6.0,5,4.454347296253507,9.273878392780171,5.6937321388027,1124,6.173786103901937,1603,3206,7.396335293800808,0,0,7.396335293800808,880,0.0,0.0,0,0,0.0,0.0,0.0,8.081165777725433,8.483843211734683,0.0,284000,12.556729517143344
120,RM,Pave,No alley access,Lvl,FR3,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Av,GLQ,Unf,Gd,Gd,RFn,Y,4,2,1,0,1,0,0,0,2,1,2,4,4,4.0,4,4.0943445622221,9.011767474596178,4.990432586778736,720,0.0,638,1358,7.214504414151143,0,0,7.214504414151143,484,5.262690188904886,3.4339872044851463,0,0,0.0,0.0,0.0,7.639642287858013,7.907283609426348,3.4339872044851463,207000,12.240474072247506
60,RL,Pave,No alley access,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,Gd,GLQ,Unf,TA,TA,Fin,Y,3,2,1,0,1,1,1,0,3,2,2,5,10,10.0,10,4.0943445622221,9.10974625674048,0.0,828,0.0,115,943,6.8501261661455,695,0,7.40184157874383,472,4.61512051684126,3.6635616461296463,0,0,0.0,0.0,0.0,7.810758116529357,7.856319571406588,3.6635616461296463,192000,12.165250651009918
190,RL,Grvl,No alley access,HLS,Corner,Timber,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Attchd,Shed,WD,Normal,0,1,0,1,0,0,0,0,0,1,1,1,1,1,IR1,MoSe,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,Gd,ALQ,BLQ,TA,Gd,Fin,Y,2,3,1,0,1,0,1,0,3,2,2,6,43,43.0,43,4.454347296253507,12.011644093954345,0.0,1249,4.997212273764115,103,1499,7.3901814282264295,167,0,7.488293515159428,529,6.508769136971682,0.0,0,0,0.0,0.0,6.55250788703459,8.065579427282092,8.097426298597213,0.0,228950,12.341258918085241
20,RL,Pave,No alley access,HLS,Corner,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Ex,Gd,GLQ,Unf,Gd,Gd,Fin,Y,6,2,1,0,1,0,1,0,4,1,3,4,2,2.0,1,4.465908118654584,9.558035114334135,5.303304908059076,1249,0.0,673,1922,7.56164174558878,0,0,7.56164174558878,676,5.187385805840755,3.9512437185814275,0,0,0.0,0.0,0.0,8.06211758275474,8.254528881939745,3.9512437185814275,377426,12.841129801965447
20,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Av,GLQ,Unf,Gd,No Fireplace,RFn,Y,4,2,1,0,1,0,1,0,3,0,2,4,6,6.0,5,4.2626798770413155,9.119977931895791,4.736198448394496,810,0.0,726,1536,7.337587743538596,0,0,7.337587743538596,532,5.262690188904886,4.31748811353631,0,0,0.0,0.0,0.0,7.760893195851024,8.030409562130485,4.31748811353631,214000,12.273731294003989
20,RL,Pave,No alley access,Lvl,Corner,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,Attchd,Shed,WD,Normal,0,0,0,1,1,0,0,0,0,1,1,1,0,1,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Mn,ALQ,Unf,Gd,No Fireplace,RFn,Y,4,4,1,0,1,0,1,0,4,0,2,4,22,22.0,8,4.5217885770490405,9.557187177595935,0.0,213,0.0,995,1208,7.3914152346753585,0,0,7.3914152346753585,440,4.6913478822291435,3.828641396489095,0,0,0.0,0.0,5.993961427306569,7.51479976048867,7.948031990637284,3.828641396489095,202500,12.218495165528731
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,0,0,0,1,0,1,1,1,0,0,IR1,Gtl,TA,Fa,TA,FuseA,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,No Fireplace,Unf,Y,3,4,0,0,0,0,1,0,2,0,1,0,51,51.0,11,4.204692619390966,9.425532393502772,5.176149732573829,585,0.0,630,1215,7.103322062526113,0,0,7.103322062526113,297,0.0,0.0,0,0,5.459585514144159,0.0,0.0,7.496097345175956,7.796057974316123,5.459585514144159,155000,11.951180395901384
60,RL,Pave,No alley access,Lvl,Inside,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,1,0,1,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,Unf,Unf,Gd,No Fireplace,Fin,Y,5,2,0,0,1,1,2,0,5,0,2,3,8,8.0,8,4.454347296253507,9.56043370454936,0.0,0,0.0,967,967,6.901737206656574,915,0,7.554334823725748,431,4.912654885736052,0.0,0,0,0.0,0.0,0.0,7.554334823725748,7.964155718840937,0.0,202900,12.220468525813907
20,RH,Pave,No alley access,Lvl,Inside,SawyerW,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,AsbShng,None,CBlock,GasA,Y,other,None,WD,Normal,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Reg,Gtl,PoFa,Fa,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,Fa,TA,No,Unf,Unf,TA,No Fireplace,Unf,N,1,1,0,0,0,0,0,0,0,0,1,0,59,59.0,59,4.110873864173311,9.036106025364846,0.0,0,0.0,721,721,6.7357800142423265,0,0,6.7357800142423265,294,5.5254529391317835,0.0,24,0,0.0,0.0,0.0,6.7357800142423265,7.354362330421477,3.2188758248682006,82000,11.314474526246391
90,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,Slab,other,N,Detchd,None,WD,Normal,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Reg,Gtl,TA,NoPo,PoFa,FuseA,Typ,TA,TA,No Pool,No Fence,TA,No Basement,No Basement,No Basement,No Basement,TA,No Fireplace,Unf,Y,0,1,0,0,1,0,0,1,2,0,2,2,57,57.0,56,4.30406509320417,9.053101595549691,5.831882477283517,0,0.0,0,0,6.947937068614969,0,0,6.947937068614969,400,0.0,0.0,0,0,0.0,0.0,0.0,6.947937068614969,6.947937068614969,0.0,87500,11.379394072345706
120,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Ex,Ex,No,GLQ,Unf,Ex,Ex,RFn,Y,6,2,0,0,1,0,0,0,2,1,2,2,3,3.0,3,4.1588830833596715,9.088172738001974,6.424869023905388,28,0.0,1656,1684,7.429520842786462,0,0,7.429520842786462,564,6.206575926724928,4.290459441148391,0,0,0.0,0.0,0.0,7.44600149832412,8.122371243406553,4.290459441148391,266000,12.491251587763836
160,RM,Pave,No alley access,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,1,0,1,0,0,0,0,0,1,1,1,1,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,Rec,BLQ,TA,No Fireplace,Unf,Y,2,0,0,0,0,1,1,0,0,0,1,1,34,34.0,34,3.6109179126442243,7.860570785538664,0.0,129,5.4510384535657,175,536,6.285998094508865,576,0,7.014814351275545,336,5.209486152841421,0.0,0,0,0.0,0.0,0.0,7.295735072749282,7.407924322559599,0.0,85000,11.350406535472453
50,RL,Pave,No alley access,Lvl,Inside,BrkSide,RRAn,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,Detchd,None,WD,Normal,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,Fa,Gd,Unf,Y,3,2,0,0,0,0,1,0,2,1,1,0,67,67.0,56,4.189654742026425,8.769662508112274,0.0,0,0.0,972,972,6.880384082186005,605,0,7.363913501405819,312,0.0,0.0,0,0,0.0,0.0,0.0,7.363913501405819,7.843848638152472,0.0,140200,11.850825253582627
20,RL,Pave,No alley access,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,other,WD,Normal,0,0,0,0,0,0,0,0,0,1,1,1,0,1,IR1,Gtl,GdEx,TA,TA,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,Mn,BLQ,Unf,TA,No Fireplace,RFn,Y,3,5,0,0,0,0,0,0,1,0,1,0,47,47.0,9,4.30406509320417,9.455088847042777,0.0,498,0.0,460,958,6.8658910748834385,0,0,6.8658910748834385,301,0.0,0.0,0,0,0.0,0.0,9.648659816955295,7.284134806195205,7.558516743045645,0.0,151500,11.928340903931561
20,RL,Pave,No alley access,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Attchd,None,WD,Normal,1,0,0,0,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,FuseA,Typ,TA,TA,No Pool,No Fence,TA,TA,No,BLQ,Unf,TA,Gd,Unf,Y,3,2,1,0,1,0,1,0,2,2,2,4,49,49.0,49,4.30406509320417,9.77571099759397,3.4339872044851463,1270,0.0,208,1478,7.2991214627108,0,0,7.2991214627108,498,0.0,3.713572066704308,0,0,0.0,0.0,0.0,7.918992488165245,7.9919305198524775,3.713572066704308,157500,11.967180737247824
160,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,PConc,GasA,Y,BuiltIn,None,WD,Normal,1,1,0,0,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,GLQ,Unf,Gd,No Fireplace,RFn,Y,4,2,1,0,1,1,0,0,2,0,2,5,5,5.0,4,3.6109179126442243,7.803435056952168,4.672828834461906,573,0.0,191,764,6.639875833826536,862,0,7.394493107219038,474,0.0,3.332204510175204,0,0,0.0,0.0,0.0,7.696212639346407,7.779466967458324,3.332204510175204,154000,11.944707881395766
60,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,Attchd,None,New,Partial,1,1,0,0,0,0,0,0,0,1,1,1,0,0,IR23,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Ex,Ex,No,GLQ,Unf,Ex,Ex,Fin,Y,6,2,1,0,1,1,2,0,5,2,3,5,1,0.0,0,4.04305126783455,9.92485757827232,6.769641976852503,1410,0.0,438,1848,7.522400231387125,880,0,7.911690520708339,706,0.0,0.0,0,0,0.0,0.0,0.0,8.328209491748732,8.428799040653642,0.0,437154,12.988040814744458
120,RL,Pave,No alley access,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,None,New,Partial,1,0,0,1,1,0,0,0,0,1,1,0,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Ex,Ex,No,Unf,Unf,Ex,Gd,RFn,Y,6,2,0,0,1,0,0,0,2,1,2,2,0,0.0,0,4.23410650459726,8.964567702601611,5.8944028342648505,0,0.0,1869,1869,7.533693709848633,0,0,7.533693709848633,617,5.351858133476067,4.007333185232471,0,0,0.0,0.0,0.0,7.533693709848633,8.226573474977114,4.007333185232471,318061,12.669998467265833
120,RL,Pave,No alley access,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,Attchd,None,WD,Abnorml,0,0,0,0,1,0,0,1,0,1,1,1,0,0,IR1,MoSe,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,Gd,GLQ,Unf,Gd,TA,RFn,Y,4,2,1,0,0,1,0,0,2,1,2,3,20,20.0,20,4.394449154672439,8.570165076182343,0.0,1082,0.0,371,1453,7.282073658093465,0,0,7.282073658093465,445,0.0,4.394449154672439,0,0,5.220355825078324,0.0,0.0,7.8383433155571165,7.9748769005588755,5.579729825986222,190000,12.154779351142624
50,RL,Pave,No alley access,Lvl,Inside,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,N,Detchd,None,other,Normal,0,1,0,1,0,0,0,0,0,1,1,1,1,0,Reg,Gtl,TA,Fa,TA,SBrkr,Typ,TA,PoFa,No Pool,No Fence,TA,TA,Mn,LwQ,Rec,TA,No Fireplace,Unf,Y,2,3,0,1,0,0,1,0,1,0,1,1,67,67.0,58,4.110873864173311,9.114379980830272,0.0,236,5.942799375126701,0,616,6.424869023905388,495,0,7.013915474810528,200,3.8918202981106265,0.0,0,0,0.0,0.0,0.0,7.454719949364001,7.454719949364001,0.0,95000,11.461632170582678
30,RM,Pave,No alley access,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,Detchd,None,WD,Normal,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Reg,Gtl,GdEx,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Unf,Unf,TA,No Fireplace,Unf,Y,3,5,0,0,0,0,0,0,1,0,2,0,82,5.0,7,4.110873864173311,9.050288983827956,0.0,0,0.0,624,624,6.580639137284949,0,0,6.580639137284949,484,4.672828834461906,0.0,0,0,0.0,0.0,0.0,6.580639137284949,7.20414929203594,0.0,105900,11.570250531589497
50,RL,Pave,No alley access,Bnk,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,MetalSd,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,1,0,0,0,1,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,LwQ,Unf,TA,Gd,Unf,Y,3,2,0,0,0,0,0,0,2,2,1,0,66,66.0,6,4.110873864173311,9.036106025364846,0.0,388,0.0,552,940,7.084226422097916,403,0,7.3752557780097545,240,0.0,0.0,108,0,0.0,0.0,0.0,7.592870287844818,7.8383433155571165,4.6913478822291435,140000,11.84939770159144
20,RL,Pave,No alley access,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,1,0,0,0,0,1,1,1,1,0,IR23,Gtl,GdEx,Gd,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,No,ALQ,BLQ,Gd,No Fireplace,RFn,Y,3,2,1,0,1,0,1,0,2,0,2,4,12,12.0,12,4.663439094112067,9.328123407632566,0.0,334,6.300785794663244,322,1200,7.0909098220799835,0,0,7.0909098220799835,521,0.0,3.295836866004329,0,0,0.0,0.0,0.0,7.639642287858013,7.783640596221253,3.295836866004329,177500,12.086725887897607
20,RL,Pave,No alley access,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,0,0,1,1,0,0,0,0,1,1,1,0,0,IR1,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,Gd,No,GLQ,Unf,Gd,No Fireplace,RFn,Y,3,3,1,0,1,0,1,0,2,0,2,4,17,17.0,17,4.189654742026425,9.13227071655426,4.672828834461906,560,0.0,598,1158,7.0630481633881725,0,0,7.0630481633881725,400,4.795790545596741,3.295836866004329,0,0,0.0,0.0,0.0,7.454719949364001,7.75190533307861,3.295836866004329,173000,12.061046873479915
120,RM,Pave,No alley access,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,Attchd,None,WD,Normal,0,0,0,1,1,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,TA,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,Gd,No,ALQ,Unf,TA,Po,Fin,Y,2,2,1,0,0,1,1,0,2,1,2,3,31,31.0,31,3.8066624897703196,8.348774539791274,0.0,874,0.0,268,1142,7.04141166379481,0,0,7.04141166379481,528,6.285998094508865,4.51085950651685,0,0,0.0,0.0,0.0,7.6093665379542115,7.734121303328305,4.51085950651685,134000,11.805595078933049
80,RL,Pave,No alley access,Lvl,Inside,ClearCr,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,other,BrkFace,CBlock,GasA,Y,BuiltIn,None,WD,Abnorml,1,0,0,1,0,1,0,0,0,1,1,1,1,0,IR1,Gtl,TA,TA,Ex,MiFuPF,Min2,TA,TA,No Pool,No Fence,TA,TA,Av,BLQ,Rec,Gd,No Fireplace,Unf,Y,2,1,0,1,0,0,1,0,2,0,1,1,48,48.0,48,4.532599493153256,8.843759381917984,4.795790545596741,300,5.68697535633982,468,1062,7.210079628170788,0,0,7.210079628170788,288,5.1298987149230735,0.0,294,0,0.0,0.0,0.0,7.5740450053721995,7.789454566086673,5.68697535633982,130000,11.77528972943772
60,RL,Pave,No alley access,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,None,WD,Normal,1,1,0,1,1,0,0,1,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,Gd,Av,GLQ,Unf,Gd,TA,RFn,Y,5,2,1,0,1,1,1,0,3,1,2,5,8,8.0,8,4.3694478524670215,9.39366142910322,6.274762021241939,956,0.0,130,1086,6.99117688712121,838,0,7.562681246721884,592,5.342334251964811,4.330733340286331,0,0,5.926926025970411,0.0,0.0,7.9658927350845286,8.010027528481734,6.1092475827643655,280000,12.542544882151386
85,RL,Pave,No alley access,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Attchd,None,WD,Normal,0,0,0,0,0,0,0,1,0,1,1,1,0,0,IR1,Gtl,TA,TA,Ex,SBrkr,Typ,TA,TA,No Pool,MnPrv,TA,Gd,Av,GLQ,Unf,TA,TA,RFn,Y,3,3,1,0,0,0,0,0,1,1,2,2,29,29.0,29,4.30406509320417,8.928110078202646,0.0,773,0.0,115,888,6.816735880594968,0,0,6.816735880594968,470,0.0,0.0,0,0,5.262690188904886,0.0,0.0,7.430114138561801,7.496097345175956,5.262690188904886,156000,11.957611286231675
50,RL,Pave,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,None,WD,Normal,0,1,0,0,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,Rec,Unf,TA,No Fireplace,Unf,N,2,2,1,0,0,0,1,0,4,0,1,2,68,68.0,26,3.970291913552122,9.120962560824966,0.0,399,0.0,484,883,6.8966943316227125,517,0,7.317212408359839,240,0.0,0.0,0,0,0.0,0.0,0.0,7.552237287560802,7.77863014732581,0.0,145000,11.884489021402711
85,RL,Pave,No alley access,Lvl,Corner,Edwards,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,Slab,GasA,Y,BuiltIn,None,other,Normal,1,1,0,0,0,1,0,0,0,0,1,0,0,0,Reg,Gtl,TA,NoPo,Ex,SBrkr,Typ,TA,TA,No Pool,No Fence,Gd,No Basement,No Basement,No Basement,No Basement,Gd,Ex,RFn,Y,4,2,0,0,1,0,2,0,3,1,2,4,6,6.0,6,4.174387269895637,8.895903562215581,6.2166061010848646,0,0.0,0,0,6.206575926724928,1427,0,7.56164174558878,672,0.0,0.0,177,0,0.0,0.0,0.0,7.56164174558878,7.56164174558878,5.181783550292085,198500,12.198544379109382
160,RM,Pave,No alley access,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,None,WD,Normal,1,1,0,1,0,0,0,0,0,1,1,1,0,0,Reg,Gtl,TA,TA,Gd,SBrkr,Typ,TA,TA,No Pool,No Fence,TA,TA,No,ALQ,Unf,Gd,No Fireplace,Unf,Y,3,5,0,0,0,1,0,0,1,0,1,1,37,37.0,2,3.091042453358316,7.427144133408616,6.236369590203704,162,0.0,321,483,6.182084906716632,504,0,6.895682697747868,264,5.5254529391317835,0.0,0,0,0.0,0.0,0.0,7.047517221357296,7.293697720601438,0.0,118000,11.678439903447801
